Pedido,CodigoProduto,ChaveCliente,Data,Quantidade,PrecoUnitario,ValorLiquido,EhDevolucao
540239,22966,12682,2011-01-05,12,1.25,15.0,0
540239,22891,12682,2011-01-05,6,4.25,25.5,0
540239,22962,12682,2011-01-05,12,0.85,10.2,0
540239,20749,12682,2011-01-05,6,7.95,47.7,0
540239,20750,12682,2011-01-05,4,7.95,31.8,0
540239,22961,12682,2011-01-05,12,1.45,17.4,0
540239,22064,12682,2011-01-05,12,1.65,19.8,0
540239,22551,12682,2011-01-05,12,1.65,19.8,0
540239,22554,12682,2011-01-05,12,1.65,19.8,0
540239,22556,12682,2011-01-05,12,1.65,19.8,0
540239,22326,12682,2011-01-05,6,2.95,17.7,0
540239,22328,12682,2011-01-05,6,2.95,17.7,0
540239,22423,12682,2011-01-05,3,12.75,38.25,0
540239,15056N,12682,2011-01-05,3,5.95,17.85,0
540239,15056P,12682,2011-01-05,3,5.95,17.85,0
540239,20679,12682,2011-01-05,9,5.95,53.55,0
540239,21915,12682,2011-01-05,12,1.25,15.0,0
540239,22027,12682,2011-01-05,12,0.42,5.04,0
540239,22090,12682,2011-01-05,6,2.95,17.7,0
540239,22333,12682,2011-01-05,8,1.65,13.2,0
540239,POST,12682,2011-01-05,4,18.0,72.0,0
540351,22645,12735,2011-01-06,12,1.45,17.4,0
540351,22644,12735,2011-01-06,12,1.45,17.4,0
540351,22650,12735,2011-01-06,12,1.45,17.4,0
540351,85032A,12735,2011-01-06,6,2.1,12.6,0
540351,22209,12735,2011-01-06,12,1.65,19.8,0
540351,10125,12735,2011-01-06,20,0.42,8.4,0
540351,22557,12735,2011-01-06,12,1.65,19.8,0
540351,22551,12735,2011-01-06,12,1.65,19.8,0
540351,21980,12735,2011-01-06,24,0.29,6.96,0
540351,20725,12735,2011-01-06,10,1.65,16.5,0
540351,21212,12735,2011-01-06,24,0.55,13.2,0
540351,21975,12735,2011-01-06,24,0.55,13.2,0
540351,22951,12735,2011-01-06,24,0.55,13.2,0
540351,22606,12735,2011-01-06,1,15.95,15.95,0
540351,22605,12735,2011-01-06,1,14.95,14.95,0
540351,21918,12735,2011-01-06,24,0.42,10.08,0
540351,21917,12735,2011-01-06,24,0.42,10.08,0
540351,21055,12735,2011-01-06,1,8.95,8.95,0
540351,21054,12735,2011-01-06,1,8.95,8.95,0
540351,21056,12735,2011-01-06,1,8.95,8.95,0
540351,22637,12735,2011-01-06,4,2.55,10.2,0
540351,POST,12735,2011-01-06,2,18.0,36.0,0
540365,22748,12413,2011-01-06,6,2.1,12.6,0
540365,21055,12413,2011-01-06,3,8.95,26.85,0
540365,21328,12413,2011-01-06,12,1.65,19.8,0
540365,22418,12413,2011-01-06,24,0.85,20.4,0
540365,21883,12413,2011-01-06,12,0.65,7.8,0
540365,22138,12413,2011-01-06,6,4.95,29.7,0
540365,22617,12413,2011-01-06,6,4.95,29.7,0
540365,22326,12413,2011-01-06,6,2.95,17.7,0
540365,21094,12413,2011-01-06,12,0.85,10.2,0
540365,21086,12413,2011-01-06,12,0.65,7.8,0
540365,21080,12413,2011-01-06,12,0.85,10.2,0
540365,21936,12413,2011-01-06,5,2.95,14.75,0
540365,22634,12413,2011-01-06,2,9.95,19.9,0
540365,22273,12413,2011-01-06,6,2.95,17.7,0
540365,22750,12413,2011-01-06,4,3.75,15.0,0
540365,20679,12413,2011-01-06,3,5.95,17.85,0
540365,85014A,12413,2011-01-06,3,5.95,17.85,0
540365,20750,12413,2011-01-06,6,7.95,47.7,0
540365,85099B,12413,2011-01-06,10,1.95,19.5,0
540365,21039,12413,2011-01-06,6,2.55,15.3,0
540365,22356,12413,2011-01-06,10,0.85,8.5,0
540365,20724,12413,2011-01-06,10,0.85,8.5,0
540365,22504,12413,2011-01-06,1,29.95,29.95,0
540365,POST,12413,2011-01-06,3,18.0,54.0,0
C540367,POST,12413,2011-01-06,-3,18.0,-54.0,1
540455,21086,12583,2011-01-07,12,0.65,7.8,0
540455,21080,12583,2011-01-07,12,0.85,10.2,0
540455,22726,12583,2011-01-07,16,3.75,60.0,0
540455,22727,12583,2011-01-07,12,3.75,45.0,0
540455,22728,12583,2011-01-07,12,3.75,45.0,0
540455,22729,12583,2011-01-07,12,3.75,45.0,0
540455,21121,12583,2011-01-07,24,1.25,30.0,0
540455,22326,12583,2011-01-07,18,2.95,53.1,0
540455,20750,12583,2011-01-07,4,7.95,31.8,0
540455,22551,12583,2011-01-07,24,1.65,39.6,0
540455,22556,12583,2011-01-07,24,1.65,39.6,0
540455,22555,12583,2011-01-07,24,1.65,39.6,0
540455,21731,12583,2011-01-07,12,1.65,19.8,0
540455,22390,12583,2011-01-07,60,0.85,51.0,0
540455,22333,12583,2011-01-07,16,1.65,26.4,0
540455,22331,12583,2011-01-07,16,1.65,26.4,0
540455,20719,12583,2011-01-07,20,0.85,17.0,0
540455,21883,12583,2011-01-07,144,0.19,27.36,0
540455,21042,12583,2011-01-07,6,5.95,35.7,0
540455,22367,12583,2011-01-07,8,1.95,15.6,0
540455,21094,12583,2011-01-07,12,0.85,10.2,0
540455,POST,12583,2011-01-07,3,18.0,54.0,0
540463,POST,12489,2011-01-07,2,18.0,36.0,0
540463,22556,12489,2011-01-07,12,1.65,19.8,0
540463,84375,12489,2011-01-07,12,2.1,25.2,0
540463,22138,12489,2011-01-07,3,4.95,14.85,0
540463,22467,12489,2011-01-07,12,2.55,30.6,0
540463,22090,12489,2011-01-07,6,2.95,17.7,0
540463,22606,12489,2011-01-07,2,15.95,31.9,0
540463,21578,12489,2011-01-07,6,2.25,13.5,0
540463,22449,12489,2011-01-07,6,3.35,20.1,0
540463,20750,12489,2011-01-07,2,7.95,15.9,0
540463,85206A,12489,2011-01-07,6,1.65,9.9,0
540463,21843,12489,2011-01-07,3,10.95,32.85,0
540463,22139,12489,2011-01-07,6,4.95,29.7,0
540463,21054,12489,2011-01-07,3,8.95,26.85,0
540463,22027,12489,2011-01-07,24,0.42,10.08,0
540521,21881,12651,2011-01-09,12,0.65,7.8,0
540521,21883,12651,2011-01-09,12,0.65,7.8,0
540521,79191B,12651,2011-01-09,12,0.85,10.2,0
540521,22138,12651,2011-01-09,3,4.95,14.85,0
540521,21080,12651,2011-01-09,12,0.85,10.2,0
540521,22892,12651,2011-01-09,12,1.25,15.0,0
540521,21398,12651,2011-01-09,6,2.1,12.6,0
540521,21035,12651,2011-01-09,6,2.95,17.7,0
540521,15056BL,12651,2011-01-09,3,5.95,17.85,0
540642,85169B,12681,2011-01-10,12,1.25,15.0,0
540642,21877,12681,2011-01-10,12,1.25,15.0,0
540642,22423,12681,2011-01-10,1,12.75,12.75,0
540642,21428,12681,2011-01-10,4,4.25,17.0,0
540642,21430,12681,2011-01-10,4,3.75,15.0,0
540642,22555,12681,2011-01-10,12,1.65,19.8,0
540642,22385,12681,2011-01-10,10,1.95,19.5,0
540642,85099B,12681,2011-01-10,10,1.95,19.5,0
540642,22432,12681,2011-01-10,6,1.95,11.7,0
540642,85049C,12681,2011-01-10,12,1.25,15.0,0
540642,85049D,12681,2011-01-10,12,1.25,15.0,0
540642,85049G,12681,2011-01-10,12,1.25,15.0,0
540642,22725,12681,2011-01-10,8,3.75,30.0,0
540642,22726,12681,2011-01-10,8,3.75,30.0,0
540642,22727,12681,2011-01-10,8,3.75,30.0,0
540642,22728,12681,2011-01-10,8,3.75,30.0,0
540642,22729,12681,2011-01-10,8,3.75,30.0,0
540642,22730,12681,2011-01-10,8,3.75,30.0,0
540642,20750,12681,2011-01-10,2,7.95,15.9,0
540642,16236,12681,2011-01-10,28,0.21,5.88,0
540642,16238,12681,2011-01-10,28,0.21,5.88,0
540642,16237,12681,2011-01-10,30,0.21,6.3,0
540642,21675,12681,2011-01-10,12,0.85,10.2,0
540642,21731,12681,2011-01-10,12,1.65,19.8,0
540642,22466,12681,2011-01-10,12,1.95,23.4,0
540642,22139,12681,2011-01-10,3,4.95,14.85,0
540642,21429,12681,2011-01-10,8,1.65,13.2,0
540642,22781,12681,2011-01-10,6,7.65,45.9,0
540642,22467,12681,2011-01-10,12,2.55,30.6,0
540642,22551,12681,2011-01-10,24,1.65,39.6,0
540642,22553,12681,2011-01-10,12,1.65,19.8,0
540642,22554,12681,2011-01-10,24,1.65,39.6,0
540642,22556,12681,2011-01-10,12,1.65,19.8,0
540642,22988,12681,2011-01-10,24,1.25,30.0,0
540642,22972,12681,2011-01-10,24,1.65,39.6,0
540642,22973,12681,2011-01-10,24,1.65,39.6,0
540642,22974,12681,2011-01-10,24,1.65,39.6,0
540642,22977,12681,2011-01-10,24,1.25,30.0,0
540642,22976,12681,2011-01-10,24,1.25,30.0,0
540642,22975,12681,2011-01-10,24,1.25,30.0,0
540642,22661,12681,2011-01-10,10,0.85,8.5,0
540642,47566,12681,2011-01-10,5,4.65,23.25,0
540642,22669,12681,2011-01-10,5,2.95,14.75,0
540642,21559,12681,2011-01-10,6,2.55,15.3,0
540642,21561,12681,2011-01-10,12,2.55,30.6,0
540642,22631,12681,2011-01-10,12,1.95,23.4,0
540642,22629,12681,2011-01-10,24,1.95,46.8,0
540642,22138,12681,2011-01-10,3,4.95,14.85,0
540642,22617,12681,2011-01-10,3,4.95,14.85,0
540642,POST,12681,2011-01-10,7,18.0,126.0,0
540688,POST,12736,2011-01-11,5,18.0,90.0,0
540688,22223,12736,2011-01-11,24,1.95,46.8,0
540688,22222,12736,2011-01-11,24,1.95,46.8,0
540688,21212,12736,2011-01-11,120,0.42,50.4,0
540789,POST,12643,2011-01-11,2,18.0,36.0,0
540789,21381,12643,2011-01-11,576,1.45,835.2,0
540824,21108,12728,2011-01-11,9,2.55,22.95,0
540824,21208,12728,2011-01-11,12,1.65,19.8,0
540824,21355,12728,2011-01-11,12,1.25,15.0,0
540824,21731,12728,2011-01-11,12,1.65,19.8,0
540824,22027,12728,2011-01-11,12,0.42,5.04,0
540824,22311,12728,2011-01-11,6,2.95,17.7,0
540824,22423,12728,2011-01-11,1,12.75,12.75,0
540824,22443,12728,2011-01-11,2,7.95,15.9,0
540824,22556,12728,2011-01-11,24,1.65,39.6,0
540824,22746,12728,2011-01-11,6,2.1,12.6,0
540824,79191B,12728,2011-01-11,12,0.85,10.2,0
540824,84375,12728,2011-01-11,12,2.1,25.2,0
540824,POST,12728,2011-01-11,2,18.0,36.0,0
540835,22355,12724,2011-01-11,10,0.85,8.5,0
540835,22661,12724,2011-01-11,10,0.85,8.5,0
540835,20719,12724,2011-01-11,10,0.85,8.5,0
540835,20723,12724,2011-01-11,10,0.85,8.5,0
540835,20726,12724,2011-01-11,10,1.65,16.5,0
540835,20725,12724,2011-01-11,10,1.65,16.5,0
540835,22662,12724,2011-01-11,10,1.65,16.5,0
540835,22382,12724,2011-01-11,10,1.65,16.5,0
540835,22383,12724,2011-01-11,10,1.65,16.5,0
540835,22418,12724,2011-01-11,24,0.85,20.4,0
540835,POST,12724,2011-01-11,1,18.0,18.0,0
540851,21361,12523,2011-01-12,1,12.75,12.75,0
540851,22222,12523,2011-01-12,3,4.95,14.85,0
540851,21210,12523,2011-01-12,12,1.45,17.4,0
540851,22215,12523,2011-01-12,2,8.5,17.0,0
540851,21843,12523,2011-01-12,1,10.95,10.95,0
540851,21232,12523,2011-01-12,12,1.25,15.0,0
540851,21231,12523,2011-01-12,12,1.25,15.0,0
C540853,22634,12413,2011-01-12,-1,9.95,-9.95,1
540972,22236,12437,2011-01-12,12,10.95,131.4,0
540972,21988,12437,2011-01-12,48,0.85,40.8,0
540972,21987,12437,2011-01-12,36,0.65,23.4,0
540972,21122,12437,2011-01-12,24,1.25,30.0,0
540972,21843,12437,2011-01-12,8,10.95,87.6,0
540972,POST,12437,2011-01-12,3,18.0,54.0,0
540972,22215,12437,2011-01-12,3,8.5,25.5,0
540976,22394,12652,2011-01-12,12,0.85,10.2,0
540976,21890,12652,2011-01-12,6,2.95,17.7,0
540976,22915,12652,2011-01-12,24,0.42,10.08,0
540976,22970,12652,2011-01-12,6,2.55,15.3,0
540976,21111,12652,2011-01-12,6,2.95,17.7,0
540976,84817,12652,2011-01-12,24,0.42,10.08,0
540976,85016,12652,2011-01-12,6,2.55,15.3,0
540976,22659,12652,2011-01-12,12,1.95,23.4,0
540976,21622,12652,2011-01-12,4,4.95,19.8,0
540976,22091,12652,2011-01-12,12,1.25,15.0,0
540976,22951,12652,2011-01-12,24,0.55,13.2,0
540976,22554,12652,2011-01-12,12,1.65,19.8,0
540976,22605,12652,2011-01-12,2,14.95,29.9,0
540976,21955,12652,2011-01-12,2,7.95,15.9,0
540976,22900,12652,2011-01-12,6,2.95,17.7,0
540976,82582,12652,2011-01-12,12,2.1,25.2,0
540976,22412,12652,2011-01-12,12,2.1,25.2,0
540976,22115,12652,2011-01-12,6,2.95,17.7,0
540976,22413,12652,2011-01-12,6,2.95,17.7,0
540976,21164,12652,2011-01-12,6,2.95,17.7,0
540976,48138,12652,2011-01-12,2,7.95,15.9,0
540976,22922,12652,2011-01-12,12,0.85,10.2,0
540976,22399,12652,2011-01-12,12,1.25,15.0,0
540976,22398,12652,2011-01-12,12,1.25,15.0,0
540976,21917,12652,2011-01-12,24,0.42,10.08,0
540976,22662,12652,2011-01-12,10,1.65,16.5,0
540976,20719,12652,2011-01-12,10,0.85,8.5,0
540976,21452,12652,2011-01-12,6,2.95,17.7,0
540976,20724,12652,2011-01-12,10,0.85,8.5,0
540976,20914,12652,2011-01-12,6,2.95,17.7,0
540976,22138,12652,2011-01-12,3,4.95,14.85,0
540976,22139,12652,2011-01-12,3,4.95,14.85,0
540976,22856,12652,2011-01-12,12,1.25,15.0,0
540976,22207,12652,2011-01-12,4,4.25,17.0,0
540976,84029G,12652,2011-01-12,4,3.75,15.0,0
540976,22551,12652,2011-01-12,12,1.65,19.8,0
540976,22358,12652,2011-01-12,6,2.95,17.7,0
540976,22557,12652,2011-01-12,12,1.65,19.8,0
540976,21212,12652,2011-01-12,24,0.55,13.2,0
540976,21731,12652,2011-01-12,12,1.65,19.8,0
540976,21875,12652,2011-01-12,12,1.25,15.0,0
540976,21908,12652,2011-01-12,12,2.1,25.2,0
540976,21877,12652,2011-01-12,12,1.25,15.0,0
540976,22406,12652,2011-01-12,12,1.25,15.0,0
540976,85015,12652,2011-01-12,6,2.55,15.3,0
540976,84821,12652,2011-01-12,24,0.21,5.04,0
540976,21110,12652,2011-01-12,24,1.95,46.8,0
540976,POST,12652,2011-01-12,7,18.0,126.0,0
541120,21195,12490,2011-01-14,48,0.65,31.2,0
541120,21880,12490,2011-01-14,24,0.19,4.56,0
541120,21881,12490,2011-01-14,24,0.19,4.56,0
541120,22377,12490,2011-01-14,20,0.85,17.0,0
541120,84356,12490,2011-01-14,12,1.95,23.4,0
541120,22971,12490,2011-01-14,24,2.55,61.2,0
541120,22898,12490,2011-01-14,8,1.95,15.6,0
541120,22303,12490,2011-01-14,12,2.55,30.6,0
541120,22894,12490,2011-01-14,4,8.5,34.0,0
541120,22895,12490,2011-01-14,6,2.95,17.7,0
541120,22302,12490,2011-01-14,6,2.55,15.3,0
541120,22908,12490,2011-01-14,12,0.85,10.2,0
541120,22352,12490,2011-01-14,6,2.55,15.3,0
541120,21976,12490,2011-01-14,24,0.55,13.2,0
541120,22938,12490,2011-01-14,12,1.95,23.4,0
541120,22970,12490,2011-01-14,6,2.55,15.3,0
541120,22988,12490,2011-01-14,12,1.25,15.0,0
541120,22976,12490,2011-01-14,12,1.25,15.0,0
541120,22659,12490,2011-01-14,12,1.95,23.4,0
541120,22966,12490,2011-01-14,12,1.25,15.0,0
541120,22964,12490,2011-01-14,6,2.1,12.6,0
541120,84378,12490,2011-01-14,12,1.25,15.0,0
541120,20975,12490,2011-01-14,24,0.65,15.6,0
541120,20750,12490,2011-01-14,4,7.95,31.8,0
541120,22090,12490,2011-01-14,12,2.95,35.4,0
541120,20724,12490,2011-01-14,10,0.85,8.5,0
541120,22356,12490,2011-01-14,10,0.85,8.5,0
541120,85099B,12490,2011-01-14,10,1.95,19.5,0
541120,21080,12490,2011-01-14,12,0.85,10.2,0
541120,21238,12490,2011-01-14,8,0.85,6.8,0
541120,20725,12490,2011-01-14,10,1.65,16.5,0
541120,22704,12490,2011-01-14,25,0.42,10.5,0
541120,22585,12490,2011-01-14,12,1.25,15.0,0
541120,22619,12490,2011-01-14,4,3.75,15.0,0
541120,21915,12490,2011-01-14,12,1.25,15.0,0
541120,22631,12490,2011-01-14,12,1.95,23.4,0
541120,22556,12490,2011-01-14,12,1.65,19.8,0
541120,22551,12490,2011-01-14,12,1.65,19.8,0
541120,21156,12490,2011-01-14,8,1.95,15.6,0
541120,21731,12490,2011-01-14,12,1.65,19.8,0
541120,22385,12490,2011-01-14,10,1.95,19.5,0
541120,20711,12490,2011-01-14,10,1.95,19.5,0
541120,POST,12490,2011-01-14,5,18.0,90.0,0
541121,85099B,12672,2011-01-14,10,1.95,19.5,0
541121,21039,12672,2011-01-14,6,2.55,15.3,0
541121,20679,12672,2011-01-14,3,5.95,17.85,0
541121,21700,12672,2011-01-14,12,0.85,10.2,0
541121,22668,12672,2011-01-14,15,2.95,44.25,0
541121,22588,12672,2011-01-14,6,2.55,15.3,0
541121,20750,12672,2011-01-14,6,7.95,47.7,0
541121,20749,12672,2011-01-14,2,7.95,15.9,0
541121,21218,12672,2011-01-14,6,3.75,22.5,0
541121,22645,12672,2011-01-14,12,1.45,17.4,0
541138,20682,12553,2011-01-14,6,3.25,19.5,0
541138,22355,12553,2011-01-14,20,0.85,17.0,0
541138,21931,12553,2011-01-14,10,1.95,19.5,0
541138,85099B,12553,2011-01-14,10,1.95,19.5,0
541138,22385,12553,2011-01-14,10,1.95,19.5,0
541138,20712,12553,2011-01-14,10,1.95,19.5,0
541138,20866,12553,2011-01-14,12,1.25,15.0,0
541138,22742,12553,2011-01-14,6,2.95,17.7,0
541138,20725,12553,2011-01-14,10,1.65,16.5,0
541138,79191C,12553,2011-01-14,12,0.85,10.2,0
541138,79190B,12553,2011-01-14,15,0.42,6.3,0
541138,22554,12553,2011-01-14,12,1.65,19.8,0
541138,22556,12553,2011-01-14,12,1.65,19.8,0
541138,22553,12553,2011-01-14,12,1.65,19.8,0
541138,22029,12553,2011-01-14,12,0.42,5.04,0
541138,20973,12553,2011-01-14,24,0.65,15.6,0
541138,22418,12553,2011-01-14,24,0.85,20.4,0
541138,51014L,12553,2011-01-14,12,0.85,10.2,0
541138,21880,12553,2011-01-14,12,0.65,7.8,0
541138,21429,12553,2011-01-14,8,1.65,13.2,0
541138,22646,12553,2011-01-14,12,1.45,17.4,0
541138,22747,12553,2011-01-14,6,2.1,12.6,0
541138,22748,12553,2011-01-14,6,2.1,12.6,0
541138,22745,12553,2011-01-14,6,2.1,12.6,0
541138,22569,12553,2011-01-14,4,3.75,15.0,0
541138,20972,12553,2011-01-14,12,1.25,15.0,0
541138,22750,12553,2011-01-14,4,3.75,15.0,0
541138,22274,12553,2011-01-14,6,2.95,17.7,0
541138,22492,12553,2011-01-14,36,0.65,23.4,0
541138,22138,12553,2011-01-14,3,4.95,14.85,0
541138,84997D,12553,2011-01-14,6,3.75,22.5,0
541138,84997C,12553,2011-01-14,6,3.75,22.5,0
541138,84077,12553,2011-01-14,48,0.29,13.92,0
541138,21731,12553,2011-01-14,12,1.65,19.8,0
541138,22565,12553,2011-01-14,12,0.85,10.2,0
541138,21365,12553,2011-01-14,6,2.95,17.7,0
541138,21249,12553,2011-01-14,6,2.95,17.7,0
541138,POST,12553,2011-01-14,6,18.0,108.0,0
541405,22636,12683,2011-01-17,8,7.65,61.2,0
541405,84375,12683,2011-01-17,12,2.1,25.2,0
541405,22897,12683,2011-01-17,10,1.45,14.5,0
541405,21035,12683,2011-01-17,6,2.95,17.7,0
541405,22895,12683,2011-01-17,12,2.95,35.4,0
541405,84692,12683,2011-01-17,25,0.42,10.5,0
541405,22629,12683,2011-01-17,12,1.95,23.4,0
541405,22704,12683,2011-01-17,25,0.42,10.5,0
541405,22302,12683,2011-01-17,12,2.55,30.6,0
541405,22303,12683,2011-01-17,12,2.55,30.6,0
541405,20963,12683,2011-01-17,10,1.25,12.5,0
541405,22705,12683,2011-01-17,25,0.42,10.5,0
541405,22631,12683,2011-01-17,12,1.95,23.4,0
541405,20966,12683,2011-01-17,10,1.25,12.5,0
541405,22037,12683,2011-01-17,12,0.42,5.04,0
541405,21058,12683,2011-01-17,12,0.85,10.2,0
541405,21721,12683,2011-01-17,12,0.85,10.2,0
541405,22423,12683,2011-01-17,16,10.95,175.2,0
541405,21843,12683,2011-01-17,8,10.95,87.6,0
541405,POST,12683,2011-01-17,5,18.0,90.0,0
541405,22328,12683,2011-01-17,12,2.95,35.4,0
541567,22435,12681,2011-01-19,12,1.25,15.0,0
541567,22437,12681,2011-01-19,20,0.85,17.0,0
541567,20724,12681,2011-01-19,10,0.85,8.5,0
541567,20719,12681,2011-01-19,10,0.85,8.5,0
541567,22356,12681,2011-01-19,20,0.85,17.0,0
541567,21137,12681,2011-01-19,4,3.75,15.0,0
541567,22904,12681,2011-01-19,18,2.95,53.1,0
541567,22024,12681,2011-01-19,12,0.42,5.04,0
541567,21238,12681,2011-01-19,8,0.85,6.8,0
541567,22191,12681,2011-01-19,2,8.5,17.0,0
541567,22616,12681,2011-01-19,24,0.29,6.96,0
541567,22659,12681,2011-01-19,12,1.95,23.4,0
541567,22314,12681,2011-01-19,6,2.95,17.7,0
541567,22312,12681,2011-01-19,18,2.95,53.1,0
541567,22313,12681,2011-01-19,24,2.95,70.8,0
541567,22300,12681,2011-01-19,6,2.55,15.3,0
541567,22301,12681,2011-01-19,12,2.55,30.6,0
541567,22894,12681,2011-01-19,4,8.5,34.0,0
541567,22555,12681,2011-01-19,24,1.65,39.6,0
541567,21706,12681,2011-01-19,4,4.95,19.8,0
541567,85014B,12681,2011-01-19,3,5.95,17.85,0
541567,21578,12681,2011-01-19,6,2.25,13.5,0
541567,21864,12681,2011-01-19,12,2.1,25.2,0
541567,22908,12681,2011-01-19,24,0.85,20.4,0
541567,22348,12681,2011-01-19,24,0.85,20.4,0
541567,21719,12681,2011-01-19,12,0.85,10.2,0
541567,21544,12681,2011-01-19,12,0.85,10.2,0
541567,22895,12681,2011-01-19,12,2.95,35.4,0
541567,21731,12681,2011-01-19,24,1.65,39.6,0
541567,20750,12681,2011-01-19,4,7.95,31.8,0
541567,POST,12681,2011-01-19,3,18.0,54.0,0
541631,22973,12637,2011-01-20,12,1.65,19.8,0
541631,21068,12637,2011-01-20,12,1.25,15.0,0
541631,22303,12637,2011-01-20,6,2.55,15.3,0
541631,22974,12637,2011-01-20,12,1.65,19.8,0
541631,84592,12637,2011-01-20,6,2.95,17.7,0
541631,22362,12637,2011-01-20,6,2.95,17.7,0
541631,21121,12637,2011-01-20,24,1.25,30.0,0
541631,21524,12637,2011-01-20,2,7.95,15.9,0
541631,48184,12637,2011-01-20,2,7.95,15.9,0
541631,20685,12637,2011-01-20,2,7.95,15.9,0
541631,22749,12637,2011-01-20,4,3.75,15.0,0
541631,22750,12637,2011-01-20,8,3.75,30.0,0
541631,22751,12637,2011-01-20,4,3.75,15.0,0
541631,22725,12637,2011-01-20,4,3.75,15.0,0
541631,22726,12637,2011-01-20,8,3.75,30.0,0
541631,22727,12637,2011-01-20,8,3.75,30.0,0
541631,22728,12637,2011-01-20,8,3.75,30.0,0
541631,22729,12637,2011-01-20,8,3.75,30.0,0
541631,22242,12637,2011-01-20,12,1.65,19.8,0
541631,22244,12637,2011-01-20,12,1.95,23.4,0
541631,84927D,12637,2011-01-20,6,2.1,12.6,0
541631,84927E,12637,2011-01-20,6,2.1,12.6,0
541631,84927F,12637,2011-01-20,6,2.1,12.6,0
541631,21195,12637,2011-01-20,12,2.1,25.2,0
541631,22174,12637,2011-01-20,12,1.65,19.8,0
541631,21756,12637,2011-01-20,3,5.95,17.85,0
541631,22120,12637,2011-01-20,6,9.95,59.7,0
541631,21754,12637,2011-01-20,3,5.95,17.85,0
541631,22116,12637,2011-01-20,6,2.95,17.7,0
541631,21164,12637,2011-01-20,6,2.95,17.7,0
541631,22367,12637,2011-01-20,8,1.95,15.6,0
541631,21559,12637,2011-01-20,6,2.55,15.3,0
541631,21558,12637,2011-01-20,6,2.55,15.3,0
541631,22326,12637,2011-01-20,6,2.95,17.7,0
541631,22327,12637,2011-01-20,6,2.95,17.7,0
541631,22352,12637,2011-01-20,6,2.55,15.3,0
541631,22630,12637,2011-01-20,12,1.95,23.4,0
541631,22629,12637,2011-01-20,12,1.95,23.4,0
541631,22382,12637,2011-01-20,10,1.65,16.5,0
541631,22383,12637,2011-01-20,10,1.65,16.5,0
541631,20726,12637,2011-01-20,10,1.65,16.5,0
541631,21987,12637,2011-01-20,12,0.65,7.8,0
541631,21086,12637,2011-01-20,12,0.65,7.8,0
541631,22613,12637,2011-01-20,12,0.85,10.2,0
541631,21989,12637,2011-01-20,12,0.85,10.2,0
541631,21988,12637,2011-01-20,12,0.85,10.2,0
541631,21094,12637,2011-01-20,12,0.85,10.2,0
541631,84988,12637,2011-01-20,12,1.45,17.4,0
541631,22634,12637,2011-01-20,4,9.95,39.8,0
541631,22636,12637,2011-01-20,4,8.5,34.0,0
541631,22468,12637,2011-01-20,6,6.75,40.5,0
541631,10002,12637,2011-01-20,12,0.85,10.2,0
541631,22551,12637,2011-01-20,12,1.65,19.8,0
541631,22554,12637,2011-01-20,12,1.65,19.8,0
541631,22556,12637,2011-01-20,12,1.65,19.8,0
541631,22555,12637,2011-01-20,12,1.65,19.8,0
541631,21509,12637,2011-01-20,12,0.42,5.04,0
541631,21507,12637,2011-01-20,12,0.42,5.04,0
541631,22029,12637,2011-01-20,12,0.42,5.04,0
541631,22437,12637,2011-01-20,20,0.85,17.0,0
541631,21829,12637,2011-01-20,36,0.21,7.56,0
541631,21791,12637,2011-01-20,24,1.25,30.0,0
541631,21915,12637,2011-01-20,24,1.25,30.0,0
541631,22549,12637,2011-01-20,24,1.45,34.8,0
541631,22550,12637,2011-01-20,4,3.75,15.0,0
541631,22355,12637,2011-01-20,10,0.85,8.5,0
541631,22271,12637,2011-01-20,12,2.95,35.4,0
541631,22272,12637,2011-01-20,12,2.95,35.4,0
541631,22274,12637,2011-01-20,12,2.95,35.4,0
541631,20682,12637,2011-01-20,6,3.25,19.5,0
541631,20684,12637,2011-01-20,6,3.25,19.5,0
541631,POST,12637,2011-01-20,6,18.0,108.0,0
C541688,22423,12683,2011-01-20,-4,10.95,-43.8,1
C541825,21877,12652,2011-01-21,-1,1.25,-1.25,1
C541825,21875,12652,2011-01-21,-1,1.25,-1.25,1
C541825,20914,12652,2011-01-21,-1,2.95,-2.95,1
541857,21195,12727,2011-01-23,12,2.1,25.2,0
541857,21208,12727,2011-01-23,12,1.65,19.8,0
541857,82484,12727,2011-01-23,3,6.45,19.35,0
541857,84988,12727,2011-01-23,12,1.45,17.4,0
541857,72760B,12727,2011-01-23,6,9.95,59.7,0
541857,22851,12727,2011-01-23,24,0.85,20.4,0
541857,72799E,12727,2011-01-23,6,2.95,17.7,0
541857,72800C,12727,2011-01-23,6,2.55,15.3,0
541857,15056N,12727,2011-01-23,3,5.95,17.85,0
541857,22907,12727,2011-01-23,12,0.85,10.2,0
541857,22215,12727,2011-01-23,24,7.65,183.6,0
541857,POST,12727,2011-01-23,6,18.0,108.0,0
541981,21094,12691,2011-01-24,12,0.85,10.2,0
541981,21086,12691,2011-01-24,12,0.65,7.8,0
541981,20750,12691,2011-01-24,12,6.35,76.2,0
541981,22352,12691,2011-01-24,6,2.55,15.3,0
541981,22859,12691,2011-01-24,6,1.65,9.9,0
541981,22333,12691,2011-01-24,16,1.65,26.4,0
541981,21578,12691,2011-01-24,6,2.25,13.5,0
541981,22083,12691,2011-01-24,6,2.95,17.7,0
